Id,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA08/2021/1257/F,23-Aug-2021,Q2,23-Aug-2021,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"0Erection of a single storey detached ancillary building to allow for a home gym, home office and cinema room.",34 Drumanphy Road  Portadown  Armagh  BT62 1QY,"294,465","356,316",Approved,Approved,25-Nov-2021,Q3,,,13.4,, 
LA08/2021/1260/F,23-Aug-2021,Q2,23-Aug-2021,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Erection of a single storey sun room to the rear of existing dwelling. 2 storey side extension to allow for 2no. bedrooms on the first floor and sitting area with shower room on the ground floor.,41 Moss Bank Road  Bleary  Portadown  BT63 5SL,"305,657","352,311",Approved,Approved,03-Nov-2021,Q3,,,10.2,, 
LA08/2021/1261/RM,23-Aug-2021,Q2,23-Aug-2021,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Erection of dwelling, garage and associated site works",Land 27m South East of  38 Clonroot Road  Portadown  Armagh  BT62 4HG,"296,988","350,683",Approved,Approved,04-Jan-2022,Q4,,,18.2,, 
LA08/2021/1282/RM,23-Aug-2021,Q2,23-Aug-2021,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling and detached garage (Amended Plans),Lands 30 metres East of  42 Tannaghmore Road  Markethill  Armagh  BT60 1TW,"297,600","341,823",Approved,Approved,04-Jan-2022,Q4,,,18.2,, 
LA08/2021/1306/F,23-Aug-2021,Q2,23-Aug-2021,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Erection of replacement dwelling and detached garage.,125 Clay Road  Keady  Armagh  BT60 3QU,"284,265","329,592",Pending, ,,,,,,1,6 - 12 months
LA09/2021/1217/F,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Change of house type (additional info received including flood risk assessment and amended / additional drawings),61 Clauneo Meadows  Clonoe  Dungannon,"286,284","367,586",Pending, ,,,,,,1,6 - 12 months
LA09/2021/1218/A,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Consent to Display,Local,Other,Rural: Settlement, , ,"New Signage to butchers shop including individually lit ""Quinns"" ""The family Butchers"" and ""Q"" logo lettering and projecting sign",51 & 55 Main Street   Ballygawley,"263,099","357,478",Approved,Approved,18-Jan-2022,Q4,,,20.2,, 
LA09/2021/1219/F,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Proposed 2 storey rear extension to allow a dining room , utility , toilet and bedroom. Proposed internal and external renovations to the existing dwelling",23 St Jeans Cottages  Cookstown,"280,478","378,280",Approved,Approved,12-Oct-2021,Q3,,,7.0,, 
LA09/2021/1220/F,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Urban, , ,"Modular extension to existing doctors surgery to provide reception, waiting area, disabled W.C. administration space and plant room",Lands adjacent to Parkview Surgery  Carland Road  Dungannon,"279,847","363,120",Approved,Approved,09-Nov-2021,Q3,,,11.0,, 
LA09/2021/1221/F,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Change of Use,Urban, , ,"Proposed Retention of transit yard, fencing storage compound & associated ancillary work",70m North East of 24 Dixon Court  Coalisland,"283,978","366,947",Pending, ,,,,,,1,6 - 12 months
LA09/2021/1222/F,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Commercial,Rural: Settlement, , ,Amalgamation of two shop units to form single extended butchers shop including works to facade and two external chill rooms to rear yard,51 & 55 Main Street  Ballygawley,"263,099","357,478",Approved,Approved,26-Jan-2022,Q4,,,21.4,, 
LA09/2021/1223/F,23-Aug-2021,Q2,23-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Settlement, , ,First floor extension,Draperstown Medical Centre  6 Tobermore Road  Draperstown,"278,393","394,925",Approved,Approved,12-Oct-2021,Q3,,,7.0,, 
LA09/2021/1239/F,23-Aug-2021,Q2,26-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Mixed Use,Urban, , ,"Alterations to ground floor commercial premises to incorporate pedestrian access to rear of the site from Scotch Street, resulting in revised floor plan and no net increase in commercial floor space. Material change of use of first floor commercial space to convert to single 1 bedroom dwelling with dedicated rear access.Erection of apartment building in courtyard to the rear of the site compromising 3no. 2 bedroom dwellings with dedicated entrance (Amended Description)",47 Scotch Street  Dungannon  Co Tyrone BT70 1BD.,"279,617","362,339",Pending, ,,,,,,1,6 - 12 months
LA09/2021/1293/F,23-Aug-2021,Q2,03-Sep-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Mixed Use,Rural: Settlement, , ,Change of use of existing external ancillary space to beer garden area and extension of Off Sales area within existing shop.,221 Orritor Road  Cookstown BT80 9NB.,"277,282","379,451",Pending, ,,,,,,1,6 - 12 months
LA10/2021/1028/F,23-Aug-2021,Q2,24-Aug-2021,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Extension and alterations to dwelling,110 Mullynaburtlan Road  Crocknagowan  Lisnaskea,"240,046","333,821",Approved,Approved,08-Dec-2021,Q3,,,15.0,, 
LA10/2021/1029/F,23-Aug-2021,Q2,23-Aug-2021,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"2 Storey dwelling with detached domestic garage, amended proposal to previous approval L/2006/2193/RM",10 Kilmacbrack Road  Kilmacbrack  Newtownbutler,"241,633","329,599",Approved,Approved,22-Mar-2022,Q4,,,29.0,, 
LA10/2021/1033/F,23-Aug-2021,Q2,24-Aug-2021,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Urban, , ,Retention of private mooring jetty,5 Weirsbridge Court  Dublin Road  Enniskillen,"224,560","342,801",Pending, ,,,,,31.4,1,6 - 12 months
LA10/2021/1035/F,23-Aug-2021,Q2,26-Aug-2021,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Housing development comprising of 10 no. dwellings (Renewal of application LA10/2016/0605/F),Land 60m West of 23 Camderry Road  Dromore,"235,004","363,483",Approved,Approved,11-Mar-2022,Q4,,,27.2,, 
LA10/2021/1045/F,23-Aug-2021,Q2,26-Aug-2021,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Change of Use,Rural: Settlement, , ,Change of use of the existing Retail/Commercial Unit to use as a Dental Practice,Unit 1  23 Main Street  Belleek,"194,039","359,047",Approved,Approved,17-Dec-2021,Q3,,,16.0,, 
LA01/2021/1020/F,24-Aug-2021,Q2,24-Aug-2021,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Replacement single urban dwellings, ,Proposed replacement dwelling,7 Burnside Road  Portstewart,"281,512","436,906",Pending, ,,,,,,1,6 - 12 months
LA01/2021/1035/F,24-Aug-2021,Q2,24-Aug-2021,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed single storey attached garden room,4 Sheskin Park  Greysteel,"256,288","420,611",Approved,Approved,22-Oct-2021,Q3,,,8.4,, 
LA02/2021/0830/F,24-Aug-2021,Q2,24-Aug-2021,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,"Single storey side extension, rear extension to kitchen with internal alterations. Extension of existing site curtilage to accommodate work.",84 Taylorstown Road  Toomebridge,"303,434","395,766",Approved,Approved,22-Oct-2021,Q3,,,8.4,, 
LA02/2021/0831/F,24-Aug-2021,Q2,26-Aug-2021,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,"Demolition of existing, three storey detached building.  Construction of 12 no. apartments over 3 levels, formation of car park, new boundary fence and associated planting.",97 Mill Street  Ballymena,"310,582","403,345",Pending, ,,,,,,1,6 - 12 months
LA02/2021/0837/F,24-Aug-2021,Q2,24-Aug-2021,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed single storey dwelling on a farm,280m SW of 38 Lisles Hill Road  Ballymena,"324,464","410,000",Approved,Approved,14-Dec-2021,Q3,,,15.8,, 
LA02/2021/0838/O,24-Aug-2021,Q2,24-Aug-2021,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Off site replacement domestic dwelling,87 Ballypollard Road  Magheramourne,"343,151","397,087",Approved,Approved,24-Nov-2021,Q3,,,13.0,, 
LA02/2021/0857/RM,24-Aug-2021,Q2,01-Sep-2021,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Reserved Matters,Local,Mixed Use,Rural: Countryside, , ,"5 no. self catering holiday homes with parking, associated amenities and 1 no. self catering business manager's dwelling",Drumnagreagh Hotel  408 Coast Road  Glenarm,"334,408","412,577",Pending, ,,,,,,1,6 - 12 months
LA03/2021/0845/F,24-Aug-2021,Q2,24-Aug-2021,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed development of 14no dwelling units consisting of 7no apartments, and 7no townhouses",51B Riverside  Antrim  BT41 4BL,"314,990","386,256",Pending, ,,,,,,1,6 - 12 months
LA03/2021/0846/F,24-Aug-2021,Q2,24-Aug-2021,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to rear of dwelling and alterations to dwelling,458 Antrim Road  Newtownabbey  BT36 5DA,"331,114","382,714",Approved,Approved,13-Oct-2021,Q3,,,7.0,, 
LA03/2021/0847/F,24-Aug-2021,Q2,24-Aug-2021,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey extension to rear of dwelling,1 Jordanstown Road  Newtownabbey  BT37 0QD,"336,540","383,665",Approved,Approved,28-Oct-2021,Q3,,,9.2,, 
LA03/2021/0848/DCA,24-Aug-2021,Q2,24-Aug-2021,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Other consents,Local,Other,Urban, , ,Demolition of dwelling and outbuildings,51B Riverside  Antrim  BT1 4BL,"314,990","386,255",Pending, ,,,,,,1,6 - 12 months
LA04/2021/1994/F,24-Aug-2021,Q2,24-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Roof space conversion with side dormer and internal alterations including an additional stair case and a rear single-storey extension with the demolition of external shed,125 Sicily Park  Belfast  BT10 0AP,"331,069","369,719",Pending, ,,,,,,1,6 - 12 months
LA04/2021/1997/F,24-Aug-2021,Q2,24-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed two storey extension to rear of dwelling and internal alterations.,6 Chesham Crescent  Belfast  BT6 8GW,"335,511","372,717",Approved,Approved,14-Oct-2021,Q3,,,7.2,, 
LA04/2021/1999/F,24-Aug-2021,Q2,24-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey extension to side and rear, to form new open plan kitchen, dining & living area",4 St. Annes Close  Belfast  BT10 OPR,"329,753","369,900",Approved,Approved,04-Nov-2021,Q3,,,10.2,, 
LA04/2021/2000/F,24-Aug-2021,Q2,31-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey extension to rear with internal works. Removal of chimney.,4 Osbourne Place  Belfast  BT9 6YP,"332,013","371,190",Approved,Approved,03-Dec-2021,Q3,,,13.6,, 
LA04/2021/2026/F,24-Aug-2021,Q2,03-Sep-2021,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Single storey annex to side of existing property, elevation changes, Juliette balcony to side elevation, patio and raised decking to rear",36 Newforge Lane  Belfast,"332,864","369,503",Approved,Approved,13-Oct-2021,Q3,,,5.6,, 
LA04/2021/2037/F,24-Aug-2021,Q2,24-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolition of rear two storey garage and construction of single storey rear/side extension with back porch and summer house. Landscaping works including a patio and terrace and external alterations.,40 Cyprus Avenue  Belfast  BT5 5NT.,"337,256","373,938",Approved,Approved,20-Jan-2022,Q4,,,20.4,, 
LA04/2021/2043/LBC,24-Aug-2021,Q2,14-Oct-2021,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Listed Building Consents,Local,Other,Urban, , ,"Indent stone repairs to match existing sandstone, servicing crittall windows and providing lead flashings to vulnerable stone ledges.",Imperial Buildings  72 High Street  Belfast  BT1 2BE,"334,081","374,461",Approved,Approved,31-Jan-2022,Q4,,,14.6,, 
LA04/2021/2061/F,24-Aug-2021,Q2,24-Sep-2021,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Civic,Urban, , ,Retrospective: Erection of Steel Frame Pergola Structure above an Existing External Seating Area. Retractable PVC Roof Covering with integrated drainage and LED Lighting.,537 Falls Road  Belfast  BT11 9AB.,"330,655","372,318",Pending, ,,,,,,1,6 - 12 months
LA04/2021/2117/F,24-Aug-2021,Q2,24-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Commercial,Urban, , ,Proposed roofed terrace area to front of building and single storey side extension.,54 Lisburn Road  Belfast  BT9 6AF.,"333,267","372,856",Approved,Approved,21-Feb-2022,Q4,,,24.8,, 
LA04/2021/2132/F,24-Aug-2021,Q2,24-Aug-2021,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Industrial,Urban, , ,"New substation/switchroom, generator and oil tank and associated/ancillary works.",Lands at Riddel Hall  185 Stranmillis Road  Belfast  BT9 5EE.,"333,672","371,722",Approved,Approved,22-Mar-2022,Q4,,,28.8,, 
LA04/2021/2154/F,24-Aug-2021,Q2,30-Sep-2021,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Major,Civic,Urban, , ,Change of approved design for Community Hub building included within the extant planning permission ref: LA04/2018/1832/F (dated 21.02.20) for a community led mix use regeneration scheme at the site of the former St Gemma's School. N.Belfast.,Lands at and surrounding the former St Gemma's High School  40 Ardoyne Avenue  Belfast. BT14 7DA,"332,259","375,988",Approved,Approved,21-Mar-2022,Q4,,,23.4,, 
LA04/2021/2272/F,24-Aug-2021,Q2,12-Oct-2021,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey rear extension to existing dwelling with lower ground floor rear extension with balcony over ground floor. Patio area to rear.,19 Waterloo Park North  Belfast  BT15 5HW,"333,222","378,845",Approved,Approved,24-Feb-2022,Q4,,,18.6,, 
LA05/2021/0926/F,24-Aug-2021,Q2,24-Aug-2021,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Proposed detached garage incorporating farm office, garden store and roof space storage",4 Park Road  Dromara  Dromore  BT25 2JW,"330,204","349,173",Pending, ,,,,,,1,6 - 12 months
LA05/2021/0927/O,24-Aug-2021,Q2,24-Aug-2021,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Site for a replacement dwelling and garage with ancillary siteworks and retention of old dwelling as outbuilding,140m NW of 20 Temple Road  Ballinderry Upper  BT28 2PD,"317,563","368,430",Pending, ,,,,,,1,6 - 12 months
LA05/2021/0929/F,24-Aug-2021,Q2,24-Aug-2021,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Automated metal driveway gates with matching pedestrian gate,4 Parkmount  Lisburn  BT27 4AN,"327,071","364,994",Pending, ,,,,,,1,6 - 12 months
LA06/2021/1027/F,24-Aug-2021,Q2,07-Sep-2021,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"ZTwo storey rear extension, extension to rear roof terrace, enlarged rear dormer window, external stairs, new/enlarged windows and alterattions to external finishes.",26 Killaire Road  Bangor  BT19 1EY,"347,781","382,295",Pending, ,,,,,,1,6 - 12 months
LA06/2021/1028/F,24-Aug-2021,Q2,24-Aug-2021,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey side and rear extension,19 Glenmount Drive  Newtownards  BT23 4YS,"348,300","374,981",Approved,Approved,20-Oct-2021,Q3,,,8.0,, 
LA06/2021/1029/F,24-Aug-2021,Q2,24-Aug-2021,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,1No. dwelling and associated site works - change of house type from Planning Approval LA06/2021/0065/F,274 Belfast Road  Greengraves  Dundonald  BT16 1UE,"344,222","374,490",Approved,Approved,23-Feb-2022,Q4,,,25.2,, 
LA06/2021/1030/F,24-Aug-2021,Q2,03-Sep-2021,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Demolition of conservatory, garage and rear return to accommodate a single storey rear extension and single storey garage ; 2.1m fence to rear",32a Warren Road  Donaghadee  BT21 0PD,"358,669","380,502",Withdrawn,Withdrawn,,,25-Jan-2022,Q4,19.6,, 
LA06/2021/1031/F,24-Aug-2021,Q2,30-Aug-2021,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Two storey replacement dwelling with integral garage (Amended Drawings),3 Bridge Road  Helen's Bay,"345,799","382,295",Pending, ,,,,,,1,6 - 12 months
LA06/2021/1032/F,24-Aug-2021,Q2,24-Aug-2021,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban other, ,"Detached dwelling with integrated garage, detached gym/home office, boundary walls and associated landscaping works (change of house type to Planning Approval: LA06/2015/0848/F)",Lands within the curtilage of 48 Glen Road  Holywood  BT18 0HB,"341,785","381,103",Pending, ,,,,,,1,6 - 12 months
LA06/2021/1034/F,24-Aug-2021,Q2,24-Aug-2021,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban housing developments, ,Demolition of existing buildings and erection of 5No. detached dwellings with associated parking provision/garages landscaping and access works (Renewal of planning approval LA06/2015/0829/F),Lands at former Quarry 163 Church Road Holywood,"340,848","378,349",Pending, ,,,,,,1,6 - 12 months
LA06/2021/1035/F,24-Aug-2021,Q2,24-Aug-2021,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single-storey rear and side extension; conversion of garage to garden room.,36 Ranfurly Avenue  Bangor  BT20 3SJ,"349,561","381,998",Approved,Approved,22-Oct-2021,Q3,,,8.4,, 
LA07/2021/1494/F,24-Aug-2021,Q2,24-Aug-2021,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,"Renewal of LA07/2016/0278/F for 8Nr outdoor camping pods, amenity block and associated site works",Lands immediately west of No 158 Lower Dromore Road  Warrenpoint  BT34 3LN,"313,221","319,619",Approved,Approved,08-Dec-2021,Q3,,,15.0,, 
LA07/2021/1495/F,24-Aug-2021,Q2,24-Aug-2021,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed replacement dwelling (Change of house type from that previously approved under P/2008/0485/F),24A Ballydesland Road  Burren  Warrenpoint,"314,169","320,892",Approved,Approved,18-Feb-2022,Q4,,,24.6,, 
LA07/2021/1505/F,24-Aug-2021,Q2,24-Aug-2021,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), , Proposed replacement dwelling and domestic garage,265 Moyad Road  Kilkeel  Co. Down,"328,833","319,459",Approved,Approved,10-Mar-2022,Q4,,,27.4,, 
LA07/2021/1510/F,24-Aug-2021,Q2,24-Aug-2021,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,New dwelling and detached garage,adjacent and 22m south of 23 Lurgana Road  Whitecross  BT60 2JW,"297,908","330,338",Pending, ,,,,,,1,6 - 12 months
LA07/2021/1519/F,24-Aug-2021,Q2,24-Aug-2021,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Full,Local,Civic,Rural: Countryside, , ,"Amended vehicular access for approval LA07/2020/1783/RM, along existing lane onto Darragh Road with associated improvements to access point.",9 Darragh Road  Crossgar,"344,823","359,376",Approved,Approved,12-Nov-2021,Q3,,,11.4,, 
LA07/2021/1543/F,24-Aug-2021,Q2,26-Aug-2021,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed farm dwelling and domestic garage in substitution of outline approval(LA07/2020/1825/O),Lands approx. 50m south east of 46 Newry Road  Mullaghbawn  Newry,"299,771","322,250",Pending, ,,,,,31.8,1,6 - 12 months
LA08/2021/1259/F,24-Aug-2021,Q2,24-Aug-2021,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Erection of replacement dwelling approved under LA08/2015/0838/F,12 Derrymore Road  Gawleys Gate  Co Armagh  BT67 0BW,"308,554","366,890",Approved,Approved,01-Nov-2021,Q3,,,9.6,, 
LA09/2021/1224/O,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for new dwelling on a farm,Adjacent to 11 Sunnyside Road  Coagh  Cookstown,"291,003","375,764",Approved,Approved,24-Nov-2021,Q3,,,13.0,, 
LA09/2021/1225/F,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,2 Proposed detached two storey dwelling houses with shared duel site entrance,Lands directly adjacent to 31 Whitelough Road  Aughnacloy,"270,558","353,070",Refused,Refused,29-Nov-2021,Q3,,,13.6,, 
LA09/2021/1226/RM,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed farm dwelling and domestic garage,Site adjacent to 108 Sherrigrim Road  Derryraghan   Dungannon,"279,956","370,728",Approved,Approved,10-Nov-2021,Q3,,,11.0,, 
LA09/2021/1227/RM,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage,Adjacent to 34B and opposite 34A Annaghnaboe Road  Coalisland,"287,611","365,539",Approved,Approved,10-Nov-2021,Q3,,,11.0,, 
LA09/2021/1228/O,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed site for new dwelling on a farm,to rear of 45 Kinturk Road  Coagh  Cookstown,"295,763","379,933",Pending, ,,,,,,1,6 - 12 months
LA09/2021/1231/O,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Proposed site for a dwelling and domestic garage , Based on Policy CTY10 (dwelling on a farm)",50m S.W. of 60 Belagherty Road  Magherafelt,"293,423","384,129",Approved,Approved,24-Nov-2021,Q3,,,13.0,, 
LA09/2021/1233/F,24-Aug-2021,Q2,24-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Proposed replacement of existing turbine approved under H/2013/0206/F with a Vesta V39 150kw wind turbine comprising of a 40m hub height and 39m rotor diameter (over all tip height 59.5m),Lands approximately 60m south of 62B Airfield Road  The Creagh  Toomebridge,"295,903","390,287",Pending, ,,,,,,1,6 - 12 months
LA09/2021/1244/F,24-Aug-2021,Q2,26-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Other,Rural: Countryside, , ,Amendment to Condition 9 of Planning Approval LA09/2020/0313/O to enable the dwelling to be retained for agricultural storage.,81m NE of 64 Ballygillen Road  Cookstown.,"292,904","381,505",Approved,Approved,24-Nov-2021,Q3,,,12.6,, 
LA09/2021/1245/F,24-Aug-2021,Q2,26-Aug-2021,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Other,Rural: Countryside, , ,Amendment to Condition 10 of Planning Approval LA09/2020/1266/O to enable the dwelling to be retained for agricultural storage.,13m SE of 150 Creagh Road  Castledawson.,"295,095","392,204",Approved,Approved,25-Jan-2022,Q4,,,20.6,, 
