ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA11/2022/0106/F,12-Jan-2022,,12-Jan-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Mixed Use,Urban, , ,"Retention of change of use from residential care home to 3 no.1 bedroom short let tourist accommodation apartments on the ground floor, single storey rear extension, and 5 bedroom house of multiple occupation on the first and second floor",No. 6 Columba Terrace    Waterside    Derry,"244,278","416,910",Approved,Approved,16-Sep-2022,Q2,,,33.6,, 
LA11/2022/0108/F,12-Jan-2022,,21-Jan-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Mixed Use,Urban, , ,"Proposed change of use from part retail/part offices to Whiskey Tasting Facility with associated food, drinks and retail elements and demolition, with replacement extension, of existing rear return",7-17 Foyle Street  Derry City,"243,614","416,811",Approved,Approved,16-Jan-2023,Q4,,,48.4,, 
LA11/2022/0109/LBC,12-Jan-2022,,21-Jan-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Listed Building Consents,Local,Other,Urban, , ,"Proposed change of use from part retail/part offices to Whiskey Tasting Facility with associated food, drinks and retail elements and demolition, with replacement extension, of existing rear return",7-17 Foyle Street   Derry City,"243,615","416,811",Approved,Approved,17-Jan-2023,Q4,,,48.6,, 
LA11/2022/0156/F,12-Jan-2022,,03-Feb-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Change of Use,Rural: Settlement, , ,"Retention of change of use of part of yard of public house to fuel sales area including kerosene, gas canisters, coal and wood blocks / kindling (amended application site, proposal, plans, forms)",Adjacent and northeast of No.157B Urney Road  Clady BT82 9RP,"229,433","393,938",Pending, ,,,,,,1,12 months and over
LA01/2022/0038/F,13-Jan-2022,,13-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST ANTRIM,Full,Local,Change of Use,Rural: Countryside, , ,Proposed 2no. self-catering units (to supersede planning approval LA01/2018/1210/F to include additional access route with associated alterations to existing land).,Lands at and adjacent to 121 Tromra Road  Cushendall,"322,869","431,730",Pending, ,,,,,,1,12 months and over
LA01/2022/0039/RM,13-Jan-2022,,14-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling on the farm,50 metres North West of 23 Fairhead Road   Ballycastle,"317,240","441,977",Approved,Approved,17-Feb-2023,Q4,,,54.2,, 
LA01/2022/0040/F,13-Jan-2022,,13-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Major,Other,Urban, , ,"Section 54 application for LA01/2019/0225/F - proposed housing development of 179 no dwellings (8 no. apartments, 63no. townhouses, 84no. semi detached, 24no. detached) ""Gateway Type Traffic Calming Measures"" open space, roadways for private street determination and pumping station. Seeking planning permission to develop land without complying with: a) Condition 23 (Seeking to vary the timing of delivery of hard landscaping condition) b) Condition 31 (Seeking to vary the timing of delivery of railing and fencing to play area and pumping station condition) c) Condition 32 (seeking to vary the timing of delivery of drainage condition)",88 and 90 Charlotte Street and Lands South of Charlotte Street East of The Meadows and West of Ishlan Court Westoncroft Park Our Lady of Lourdes School and St. Brigid's Primary School Ballymoney,"294,338","425,318",Approved,Approved,13-Jun-2022,Q1,,,20.2,, 
LA01/2022/0047/O,13-Jan-2022,,13-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed 2 No infill dwellings and garages,Land between   48a & 50 Coolnasillagh Road   Garvagh,"279,609","418,257",Approved,Approved,06-Jul-2022,Q2,,,23.6,, 
LA01/2022/0056/F,13-Jan-2022,,13-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling,155m S W of 15 Pullans Road   Coleraine,"289,832","429,578",Approved,Approved,29-Apr-2022,Q1,,,14.6,, 
LA01/2022/0134/F,13-Jan-2022,,01-Feb-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Mixed Use,Rural: Settlement, , ,"Retention of building as constructed on site with 5no. apartments, with amendments to previous planning approval LA01/2016/1357/F to include; front door to first floor apartment handed, omission of 3 dummy chimneys on ridge, provision of fire escape on side elevation from car park, and provision of sit in and takeaway cafe on the ground to replace one ground floor apartment from the previous approval",Land opposite to 22 Main Street   Ballykelly,"262,981","422,355",Approved,Approved,22-Dec-2022,Q3,,,44.4,, 
LA04/2022/0118/F,13-Jan-2022,,13-Jan-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban housing developments, ,"The proposed erection of 46No.apartment units over three story's, with associated car parking site and landscaping works and the alteration of an existing vehicular access.",146 Parkgate Avenue  Strandtown  Belfast  BT4 1JD.,"336,631","374,647",Pending, ,,,,,,1,12 months and over
LA04/2022/0147/F,13-Jan-2022,,13-Jan-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey extension to side and rear of dwelling with garage/ workshop at ground floor and games room above with glazed link and terrace.,40 Denorrton Park   Belfast   BT4 1SF.,"337,419","375,166",Withdrawn,Withdrawn,,,12-May-2022,Q1,16.2,, 
LA05/2022/0051/F,13-Jan-2022,,13-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Renewal of extant proposed replacement dwelling planning approval,43 Front Road  Drumbo  Lisburn  BT27 5JX,"332,669","364,558",Pending, ,,,,,,1,12 months and over
LA05/2022/0066/F,13-Jan-2022,,19-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey rear extension,26 Killeaton Park   Belfast   BT17 9HE,"327,895","367,543",Approved,Approved,19-May-2022,Q1,,,16.4,, 
LA05/2022/0081/F,13-Jan-2022,,25-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Change of Use,Urban, , ,Retrospective change of use from warehouse to gym,4 Hulls Lane  Lisburn  BT28 2SR,"323,366","363,606",Pending, ,,,,,,1,12 months and over
LA05/2022/0087/F,13-Jan-2022,,26-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Mixed Use,Rural: Countryside, , ,Replacement of farm buildings with building for keeping of garden and equestrian equipment and machinery and stables for horses for domestic purposes and domestic storage ancillary to dwelling and menage for applicants horses,31 Old Coach Road  Hillsborough,"323,695","357,679",Pending, ,,,,,,1,12 months and over
LA05/2022/0089/RM,13-Jan-2022,,27-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,SOUTH ANTRIM,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Proposed reserve matters application for a detached dwelling and garage in relation to LA05/2019/0394/O at 40m south of 3 Crewe Road, Lisburn",40m South of 3 Crewe Road  Lisburn  BT28 2PL,"318,417","369,739",Pending, ,,,,,,1,12 months and over
LA05/2022/0095/A,13-Jan-2022,,28-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Consent to Display,Local,Other,Rural: Countryside, , ,"Retention of 2 no. entrance signs on stone entrance walls, 6 no. pole mounted flags and 1 no. illuminated double sided pole sign",Entrance to Hinch Distillery   19 Carryduff Road   Lisburn   BT27 6TZ,"335,978","358,961",Approved,Approved,26-May-2022,Q1,,,16.0,, 
LA07/2022/0155/F,13-Jan-2022,,13-Jan-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Civic,Urban, , ,Application is to place 2 x 20ft shipping containers on the beach to the north of Warrenpoint baths from May to September each year from 2022 - 2026 (inclusive) in order to facilitate swimmers for changing.  These shipping container units are stand alone and do not require a water supply or electricity.,Warrenpoint Baths   Seaview   Warrenpoint   BT34 3NH,"314,629","318,031",Approved,Approved,14-Oct-2022,Q3,,,37.2,, 
LA08/2022/0057/F,13-Jan-2022,,13-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed single storey domestic garage to rear of existing dwelling.,71 Derrygally Road   Dungannon   BT71 6LZ,"287,862","357,984",Approved,Approved,04-May-2022,Q1,,,15.0,, 
LA08/2022/0065/O,13-Jan-2022,,18-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for infill dwelling and garage.,Land 55m South West of   28 Ballymacanallen Road   Gilford   BT63 6AD,"307,781","350,388",Approved,Approved,31-Aug-2022,Q2,,,30.4,, 
LA08/2022/0066/O,13-Jan-2022,,18-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling on a farm.,120m North of   39 Dinnahorra Road   Markethill   Armagh   BT60 1RL,"298,590","339,116",Withdrawn,Withdrawn,,,25-May-2022,Q1,17.4,, 
LA08/2022/0190/F,13-Jan-2022,,13-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Civic,Urban, , ,"Erection of indoor training facility, including associated changing facilities, parking, access gate, boundary fence and associated works",Lands at Pearse Og Park  Ballycrummy  Armagh,"286,033","345,400",Approved,Approved,17-Feb-2023,Q4,,,54.4,, 
LA09/2022/0046/F,13-Jan-2022,,13-Jan-2022,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Urban, , ,Removal of Condition No 16 of Planning Approval LA09/2019/1683/F,Lands To The South East Of Foxborough Mullaghmore Road Dungannon,"278,903","363,284",Approved,Approved,09-May-2022,Q1,,,15.6,, 
LA10/2022/0053/O,13-Jan-2022,,13-Jan-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling on a farm,30 metres East of 153 Blunnick Road   Gorteen   Florencecourt,"213,364","336,729",Approved,Approved,20-May-2022,Q1,,,17.4,, 
LA10/2022/0066/F,13-Jan-2022,,18-Jan-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Commercial,Rural: Countryside, , ,Proposed maintenance shed,Approx. 30m NW of 36 Camlough Road   Mullaghslin Glebe   Carrickmore,"257,743","374,149",Approved,Approved,31-Oct-2022,Q3,,,38.8,, 
LA01/2022/0057/O,14-Jan-2022,,14-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on infill site,40m North of 98 Moycraig Road   Dunseverick   Croaghbeg   Bushmills,"300,491","440,540",Pending, ,,,,,,1,12 months and over
LA01/2022/0059/F,14-Jan-2022,,14-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Single storey side extension to dwelling to provide kitchen, porch and living area, alterations to front elevation and internal alterations",540 Ballymadigan Terrace   Castlerock,"275,954","434,400",Approved,Approved,15-Mar-2023,Q4,,,57.8,, 
LA03/2022/0058/F,14-Jan-2022,,14-Jan-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Other,Urban, , ,"Single storey extension to side/rear of dwelling, internal alterations and level access to rear of the dwelling for the use of disabled person",13 Brookhill   Randalstown   BT41 3BX,"308,013","391,038",Approved,Approved,14-Apr-2022,Q1,,,12.6,, 
LA04/2022/0236/F,14-Jan-2022,,25-Feb-2022,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Change of Use,Urban, , ,Part change of use from retail furniture sales to a gym.,213-223 Newtownards Road  Belfast  BT4 1HB,"335,742","374,324",Pending, ,,,,,,1,12 months and over
LA05/2022/0053/F,14-Jan-2022,,14-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Civic,Rural: Countryside, , ,New Entrance,36 Carnbane Road  Lisburn,"326,221","360,804",Pending, ,,,,,,1,12 months and over
LA05/2022/0054/F,14-Jan-2022,,14-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Other,Rural: Countryside, , ,Application under Section 54 replacement dwelling to develop land without compliance with condition 2 (existing building to be demolished) subject to which a previous planning permission was granted. The applicant would like to retain the building as an ancillary store,36 Carnbane Road Lisburn,"326,221","360,804",Pending, ,,,,,,1,12 months and over
LA05/2022/0106/O,14-Jan-2022,,31-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Demolition of all structures on site and erection of 10nr detached dwellings and associated site works (amended plans),Lands at 17 Glebe Manor  Annahilt  BT26 6NS,"330,007","356,287",Pending, ,,,,,,1,12 months and over
LA06/2022/0024/F,14-Jan-2022,,14-Jan-2022,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Single-storey extensions to side and rear windows in gable wall.,32 Prospect Road Ballygowan BT23 6LS,"342,731","364,100",Approved,Approved,12-May-2022,Q1,,,16.0,, 
LA06/2022/0026/F,14-Jan-2022,,14-Jan-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Erection of domestic gym unit including extension of domestic curtilage (Retrospective),1 Craigantlet Road   Newtownards   BT23 4TE,"343,908","376,902",Approved,Approved,20-Jun-2022,Q1,,,21.0,, 
LA06/2022/0027/F,14-Jan-2022,,14-Jan-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban housing developments, ,Demolition of dwelling and outbuildings to accommodate 5no. three bedroom townhouses with amenity space and parking,64 Jacksons Road  Holywood  BT18 9EZ,"339,528","377,973",Pending, ,,,,,,1,12 months and over
LA07/2022/0071/O,14-Jan-2022,,14-Jan-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling,30m SW of 50 Glasswater Road  Crossgar,"344,998","354,031",Pending, ,,,,,,1,12 months and over
LA07/2022/0072/F,14-Jan-2022,,14-Jan-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed Two Storey Rear Extension of Existing Dwelling,Ballygallum House   12 Ballygallum Road   Downpatrick,"350,969","341,203",Approved,Approved,05-Apr-2022,Q1,,,11.2,, 
LA07/2022/0156/RM,14-Jan-2022,,14-Jan-2022,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,1.5 storey farm dwelling,40m NE of 21 Old Road  Castlewellan,"333,898","338,427",Approved,Approved,19-May-2022,Q1,,,17.0,, 
LA08/2022/0049/F,14-Jan-2022,,14-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Major,Civic,Rural: Countryside, ,Biomass/anaerobic digester,"The erection of a new Anaerobic Digestion plant and tanks, gas uploading to Bio LNG, CO2 capture, pasteurisation plant, waste codes, erection of new build storage silos and depackaging area, weighbridge, refuelling areas, vehicle wash, CHP Plant and all associated site works and infrastructure. The proposal also includes the demolition of agricultural sheds and alterations to the existing access, plus provision of a single passing bay on the Carrickaness Road. (amended P2a form received)",130 Carrickaness Road   Armagh   BT71 7NE,"280,359","349,430",Withdrawn,Withdrawn,,,23-Sep-2022,Q2,34.0,, 
LA08/2022/0064/F,14-Jan-2022,,17-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Alterations and side extension (single and one and a half storey element) to dwelling.,8 Whitegate Road   Rathfriland   Down   BT34 5NN,"320,995","336,997",Approved,Approved,25-Apr-2022,Q1,,,13.4,, 
LA08/2022/0075/F,14-Jan-2022,,18-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Alterations, improvements and an extension to a detached dwelling. The extension is to provide a kitchen/dining area, living area on the ground floor and two bedrooms and an ensuite on the first floor. Existing access will also be improved.",34 The Slopes   Ballydougan   Portadown   BT63 5NT,"307,635","352,588",Approved,Approved,12-May-2022,Q1,,,15.6,, 
LA08/2022/0213/RM,14-Jan-2022,,18-Feb-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Reserved Matters,Local,Residential,Urban,Urban housing developments, ,"Erection of 14no. detached dwellings, garages, sub-station and all other associated site works.",Lands approximately 130m to the North East of   2 - 18 Bracken Hall   Lisnisky   Portadown   Armagh   BT63 5XG,"303,545","355,686",Approved,Approved,26-Jul-2022,Q2,,,20.8,, 
LA08/2022/0227/F,14-Jan-2022,,28-Jan-2022,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Industrial,Urban, , ,"Proposed erection of 150m2 (GFA) welfare building for maintenance and operations staff showers, toilets, changing facilities, kitchen / training room. Located within existing roads service site.",DFI Roads Depot   Carn Industrial Estate   Carn Road   Portadown   Armagh   BT63 5WN,"302,889","357,229",Approved,Approved,07-Apr-2022,Q1,,,9.6,, 
LA09/2022/0057/F,14-Jan-2022,,14-Jan-2022,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Conversion of roof space and detached garage,133B Battery Road Coagh,"294,646","377,301",Approved,Approved,01-Apr-2022,Q1,,,10.8,, 
LA10/2022/0057/F,14-Jan-2022,,17-Jan-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,5 Camping Pods & Associated Car Parking,Willowbank House   66 Belview Road   Ring   Enniskillen   BT74 4JH,"224,054","339,581",Approved,Approved,31-Aug-2022,Q2,,,30.6,, 
LA10/2022/0067/F,14-Jan-2022,,14-Jan-2022,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, , ,New 11kv overhead line,14m North of 34 Moybane Road   Letterbreen   Drumageever   Enniskillen to 83m SE of 44 Moybane Road   Letterbreen   Drumageever   Enniskillen   travelling through the townland of Drumageever in a North to South direction.,"217,071","341,408",Approved,Approved,26-May-2022,Q1,,,18.0,, 
LA11/2022/0113/RM,14-Jan-2022,,14-Jan-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Reserved Matters,Local,Residential,Urban,New single urban dwellings, ,Proposed 2 storey detached dwelling,Lands adjacent to 63 Ivy Terrace    Derry.  BT48 6TD,"243,319","416,167",Approved,Approved,29-Apr-2022,Q1,,,14.4,, 
LA11/2022/0131/F,14-Jan-2022,,14-Jan-2022,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Other,Rural: Settlement, , ,Proposed new access onto Bellspark Road and Hard-standing to front of existing dwelling,1 Dunowen Park    Clady    BT82 9QW,"229,783","394,198",Approved,Approved,06-Sep-2022,Q2,,,31.6,, 
LA01/2022/0064/F,17-Jan-2022,,19-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Change of Use,Rural: Countryside, , ,Retrospective application to raise ground levels and raise roadside bank to portion of garden facing onto Drumnagee Road,30m SE of 29 Drumnagee Road  Bushmills,"299,192","442,016",Pending, ,,,,,,1,12 months and over
LA01/2022/0070/F,17-Jan-2022,,17-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey en-suite extension to the rear, garden store on the east boundary, new Bi-Fold doors to the southern facade giving access to a raised patio with screen walls on elevation facing Seafield Park with associated landscape works. (Amended Plans)",36 Seafield Park   Portstewart,"281,563","437,508",Approved,Approved,07-Feb-2023,Q4,,,52.4,, 
LA01/2022/0071/F,17-Jan-2022,,17-Jan-2022,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Settlement,Replacement single rural dwellings (settlement), ,Proposed demolition of existing 2st dwelling with two storey replacement & associated alterations,No. 93 Cushendall Road   Ballyvoy   Ballycastle,"315,247","440,653",Approved,Approved,29-Apr-2022,Q1,,,14.2,, 
LA03/2022/0053/O,17-Jan-2022,,17-Jan-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for a dwelling and garage and associated ancillary works (infill opportunity as per CTY8 of PPS21),50m south of 10a Ballyhill Lane   Nutts Corner   Crumlin   BT29 4YP,"322,972","379,354",Refused,Refused,09-Jun-2022,Q1,,,19.4,, 
LA03/2022/0054/O,17-Jan-2022,,17-Jan-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for a dwelling and garage and associated ancillary works (infill opportunity as per CTY8 of PPS21),50m north of 14 Ballyhill Lane   Nutts Corner   Crumlin   BT29 4YP,"322,958","379,305",Refused,Refused,09-Jun-2022,Q1,,,19.4,, 
LA03/2022/0066/F,17-Jan-2022,,27-Jan-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,EAST ANTRIM,Full,Local,Change of Use,Urban, , ,Retention of gym and alterations to building,Unit 4 Glenville Industrial Estate   Newtownabbey   BT37 0TU,"335,278","383,361",Approved,Approved,19-Jul-2022,Q2,,,23.0,, 
LA03/2022/0168/F,17-Jan-2022,,17-Feb-2022,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Mixed Use,Urban, , ,Construction of a new single storey modular building to provide 2 no. 80m2 classrooms including ancillary spaces and tarmac surfaced play area and covered area all for educational purposes,Riverside School  8 Fennel Road  Antrim  BT41 4PB,"315,142","386,291",Pending, ,,,,,,1,12 months and over
LA04/2022/0129/F,17-Jan-2022,,26-Jan-2022,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Major,Residential,Urban,Urban housing developments, ,"Proposed social housing led mixed tenure residential development comprising 122 residential dwellings, pedestrian and cycle ways, public open space, children's play area, landscaping (including 8 metre landscaped buffer to western boundary), boundary treatments, parking, access (provision of a right turn lane) and ancillary site works.",Lands north of 14 Mill Race and 15 Belfield Heights and south of 2-15 St Gerards Manor  Ballymurphy  Belfast  Co. Antrim.,"329,662","373,458",Pending, ,,,,,,1,12 months and over
LA04/2022/0130/F,17-Jan-2022,,17-Jan-2022,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,"Change of use and alterations from domestic garage to a self contained residential unit, associated access and landscaping.",Land to rear of   46 Sicily Park   Belfast   BT10 0AA.,"330,937","370,107",Approved,Approved,24-Jan-2023,Q4,,,50.4,, 
LA04/2022/0434/F,17-Jan-2022,,17-Jan-2022,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Civic,Urban, , ,"Extension to the front of building to form new entrance and disabled access lift area, internal rearrangements, new entrance porch to youth facility.",373-375 Springfield Road   Belfast   BT12 7DG.,"331,445","374,648",Approved,Approved,30-Jun-2022,Q1,,,22.4,, 
LA05/2022/0057/O,17-Jan-2022,,17-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling on a farm under Policy CTY10 (renewal of approval ref LA05/2018/1042/O,Approx. 60m west of 35 Lough Road   Roses Lane End   Ballinderry   Lisburn   BT28 2LA,"312,630","370,520",Approved,Approved,28-Jul-2022,Q2,,,26.0,, 
LA05/2022/0061/O,17-Jan-2022,,17-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed detached house and garage - renewal of LA05/2018/1149/O,Land to the south of Crawfordstown Farm off the Knockcairn Road   Dundrod approx. 90m south east of 91 Ballydonaghy Road   Dundrod,"320,627","375,483",Approved,Approved,11-Aug-2022,Q2,,,28.0,, 
LA05/2022/0069/RM,17-Jan-2022,,17-Jan-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Reserved Matters,Local,Residential,Urban,New single urban dwellings, ,"New detached dwelling, access and landscaping (Amended plans and biodiversity checklist)",Lands adjacent to and north of 5 Sandown Park   Lisburn,"325,220","364,799",Approved,Approved,19-Aug-2022,Q2,,,29.2,, 
LA05/2022/0229/F,17-Jan-2022,,02-Mar-2022,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Mixed Use,Urban, , ,Proposed extension to existing approved car wash to provide car sales area with temporary building (retrospective),1 Bells Lane  Lambeg  Lisburn,"327,628","366,674",Pending, ,,,,,,1,12 months and over
LA06/2022/0028/F,17-Jan-2022,,25-Jan-2022,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Two-storey ancillary building adjoining existing garage,100c Ballybarnes Road   Newtownards BT23 4TD,"345,987","377,498",Approved,Approved,12-May-2022,Q1,,,14.6,, 
LA06/2022/0029/F,17-Jan-2022,,17-Jan-2022,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Two storey side extension,2a Ivyhill Drive Bangor BT19 6BP,"353,481","382,016",Approved,Approved,20-Jun-2022,Q1,,,20.8,, 
