Id,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA07/2020/0050/F,13-Dec-2019,,13-Dec-2019,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed replacement dwelling and detached garage (Amended description),21 Derryleckagh Road  Newry  BT34 2NL,"312,313","325,998",Approved,Approved,27-Aug-2020,Q2,,,34.6,, 
LA07/2020/0067/F,13-Dec-2019,,19-Dec-2019,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Mixed Use,Rural: Countryside, , ,"Retention of Vehicle Storage Yard, Interceptor, Swale and Extension to Existing Storage Building Associated with an Approved End of Life Vehicle Facility (ELVF)",Lands at 6b Cullion Road approximately 55 metres west of 6 Cullion Road  Bavan  Mayobridge  Down  BT34 2HU,"315,437","328,757",Pending, ,,,,,,1,12 months and over
LA08/2019/1648/F,13-Dec-2019,,18-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Restoration of derelict existing building to domestic store to include rebuilding of gable wall, elevation changes and internal alterations - to satisfy condition 1 of LA08/2017/1584/F.",95 Tirnascobe Road  Richhill  Armagh  BT61 9HX,"292,597","346,714",Approved,Approved,18-Jun-2020,Q1,,,24.4,, 
LA08/2019/1653/LBC,13-Dec-2019,,19-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Listed Building Consents,Local,Other,Rural: Countryside, , ,Internal alterations to existing listed cottage.,Lands approx. 20m north east of No.17 Carrickaness Road  Dungannon  BT71 7NH,"281,368","351,916",Approved,Approved,30-Apr-2020,Q1,,,17.6,, 
LA09/2019/1634/F,13-Dec-2019,,13-Dec-2019,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, , ,Change of access to that previously approved under application LA09/2017/1230/F,Adjacent to 6 Downings Road  Ballynease-strain  Portglenone,"296,001","400,962",Approved,Approved,07-Jul-2020,Q2,,,27.6,, 
LA10/2019/1431/F,13-Dec-2019,,13-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Single storey rear extension, front porch and attic conversion to dwelling",39 Crownhall Road  Mullaghalevin  Enniskillen,"220,102","343,014",Approved,Approved,15-Jun-2020,Q1,,,24.4,, 
LA10/2019/1434/F,13-Dec-2019,,13-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Extension of dwelling curtilage to provide multi-use sports surface including boundary fencing and lighting,Rear of 50 Derrykerrib Road  Derrykerrib  Newtownbutler,"240,773","320,339",Pending, ,,,,,,1,12 months and over
LA10/2019/1447/F,13-Dec-2019,,13-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Industrial,Rural: Countryside, , ,2 storey extension to rear of existing commercial premises and new detached storage building to rear.,25  Tattyreagh Road  Omagh,"246,440","367,685",Approved,Approved,03-Sep-2020,Q2,,,35.4,, 
LA10/2019/1458/F,13-Dec-2019,,18-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Mixed Use,Rural: Countryside, , ,"Proposed retention of existing farm shed and associated farmyard, and retention of change of use of field to yard for refurbishment of modular classrooms into mobile homes",Adjacent to 12 Leaghan Road  Creggan  Omagh,"259,742","379,968",Approved,Approved,07-Dec-2020,Q3,,,48.2,, 
LA11/2019/1061/F,13-Dec-2019,,19-Dec-2019,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Mixed Use,Urban, , ,"Demolition of side extension to No.67, Roof alterations to No.67 & 69 and construction of 2 No. attached dwellings in side/rear garden area of each property",67-69 Irish Street  Waterside  Londonderry  BT47 2DA,"244,550","415,846",Approved,Approved,24-Apr-2020,Q1,,,16.8,, 
LA11/2019/1075/LBC,13-Dec-2019,,23-Dec-2019,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Listed Building Consents,Local,Other,Urban, , ,Installation of gas risers and gas extracts,36 Clarendon Street Derry BT48 7ET,"243,164","417,304",Approved,Approved,01-May-2020,Q1,,,17.4,, 
LA01/2019/1390/F,16-Dec-2019,,16-Dec-2019,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed mews retirement development to provide single (1 no.) two storey retirement unit as annex to dwellings approved on 6 Crocknamack Road, Portrush (Amended scheme).",6 & 8 Crocknamack Road  Portrush,"285,879","439,916",Pending, ,,,,,,1,12 months and over
LA01/2019/1391/F,16-Dec-2019,,16-Dec-2019,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Urban,New single urban dwellings, ,"Proposed 2 storey dwelling incorporating garage, driveway, landscaping & all associated site works. (amended plans received)",Site located North of No. 14 Seaview Drive North  Portstewart & to the rear of No. 25 Prospect Road  Portstewart,"281,520","437,573",Approved,Approved,30-Dec-2020,Q3,,,51.4,, 
LA01/2019/1392/F,16-Dec-2019,,16-Dec-2019,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Industrial,Rural: Settlement, , ,Proposed Blends Plant,55 Main Street  Stranocum  Ballymoney,"301,046","430,517",Approved,Approved,12-Mar-2021,Q4,,,61.6,, 
LA01/2019/1406/F,16-Dec-2019,,18-Dec-2019,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed single storey dwelling and domestic garage located within an existing cluster at Carrickhugh for a key worker related to the adjoining car sales business,25m East of 307 Clooney Rd Carrickhugh Ballykelly Limavady,"259,356","421,806",Approved,Approved,01-Jul-2020,Q2,,,26.2,, 
LA01/2019/1407/F,16-Dec-2019,,18-Dec-2019,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling (change of house type from that approved under planning application E/2001/0370/F),141C Ballinlea Road  Stranocum  Ballymoney,"302,886","433,723",Approved,Approved,04-Jun-2020,Q1,,,22.4,, 
LA01/2020/0036/F,16-Dec-2019,,19-Dec-2019,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Civic,Rural: Countryside, , ,Proposed additional changing facilities & meeting room (meeting room to replace the existing portacabin) at Faughanvale GAC,Faughanvale GAC  Clooney Road  Greysteel,"257,412","421,203",Pending, ,,,,,67.4,1,12 months and over
LA02/2019/0961/F,16-Dec-2019,,17-Dec-2019,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Full,Local,Residential,Urban,Replacement single urban dwellings, ,"This application is for a replacement dwelling house.  The original dwelling on this site was fire damaged and hand to be demolished.  A previous planning approval for a replacement dwelling was granted (Application No LA02/2019/0169/F) however, this revised application was required due to changes to the design.",5 Cameron Park Ballymena BT42 1QJ,"308,843","402,817",Approved,Approved,22-Jan-2021,Q4,,,54.4,, 
LA02/2019/0964/F,16-Dec-2019,,16-Dec-2019,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,"Part demolition of No. 4 Joymount and Erection of 6 No. apartments (retention of existing building with demolition of rear return), landscaping and all other associated site works. (amended description and amended plans received.)",4 Joymount Carrickfergus,"341,521","387,517",Pending, ,,,,,,1,12 months and over
LA02/2020/0003/F,16-Dec-2019,,23-Dec-2019,Mid and East Antrim,N13000009,Mid and East Antrim LPA,EAST ANTRIM,Full,Local,Residential,Urban,New single urban dwellings, ,Proposed demolition and development of a 3 storey detached dwelling with 3 balconys and a terrace to the rear,144 Coast Road Drains Bay Ballygally BT40 2LF,"338,885","405,723",Approved,Approved,21-Aug-2020,Q2,,,32.6,, 
LA04/2019/2962/F,16-Dec-2019,,16-Dec-2019,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,2 storey rear and side extension to dwelling. New patio to rear. Existing detached garage is to be demolished. (Amended Plans),55 Cranmore Gardens  Malone Lower  Belfast  BT9 6JL,"332,371","371,138",Approved,Approved,16-Sep-2020,Q2,,,37.0,, 
LA04/2019/2964/F,16-Dec-2019,,16-Dec-2019,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Partial demolition of existing front boundary wall to facilitate new gate and parking space.  New gate posts, sliding gate and car parking area to front of dwelling with dropped kerb to footpath",19 Wellington Park  Belfast  BT9 6DJ,"333,236","372,395",Withdrawn,Withdrawn,,,09-Nov-2020,Q3,44.6,, 
LA04/2019/2990/F,16-Dec-2019,,02-Jan-2020,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Civic,Urban, , ,"Change of Use of land from derelict hardstand to replacement car park, new access/egress via Severn Street and Boundary treatment. (Amended description  address)",Lands adjacent to and south east of Ballymacarrett Community Centre  between Severn Street and Ballymacarett Walkway  Belfast BT4 1SX,"336,352","374,392",Approved,Approved,02-Jul-2020,Q2,,,25.0,, 
LA04/2019/2992/F,16-Dec-2019,,23-Jan-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed 3 no. apartments (1 x 2 bedroom, 2 x 1 bedroom) over 3 floors and provision of communal bin storage yard area.",Land adjacent to and west of  61 Carrington Street  Belfast  BT6 8GF.,"334,981","373,435",Withdrawn,Withdrawn,,,01-Jul-2020,Q2,21.8,, 
LA04/2019/2993/F,16-Dec-2019,,08-Jan-2020,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Change of Use,Urban, , ,Change of use from Domestic residence to House of Multiple Occupancy (HMO),32 Dee Street  Belfast  BT4 1FT,"335,939","374,425",Approved,Approved,11-May-2020,Q1,,,16.8,, 
LA04/2020/0038/F,16-Dec-2019,,20-Jan-2020,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban housing developments, ,"Demolition of existing rear return, 3 storey rear extension to dwelling and internal alterations to accommodate 6no. one bed apartments.(amended plans)",118 Fitzroy Avenue  Malone Lower  Belfast  BT7 1HY,"333,945","372,736",Approved,Approved,09-Mar-2021,Q4,,,56.8,, 
LA05/2019/1281/F,16-Dec-2019,,16-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed development of 16 no. 2 storey, new build dwellings comprising 12 no. semi-detached and 4 no. detached houses and associated site works. (Additional info - Updated drainage assessment)",134 Causeway End Road  Lisburn  BT28 2ED,"324,127","364,530",Pending, ,,,,,,1,12 months and over
LA05/2019/1283/F,16-Dec-2019,,16-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Commercial,Rural: Settlement, , ,"Part demolition to rear, construction of new two storey extension to provide  accessible entrance, WC, and Kitchen to ground floor. Office to first floor. Addition of dormer to rear. Minor internal alterations (Amended Plans)",13 Main Street  Hillsborough  BT26 6AE,"324,285","358,773",Pending, ,,,,,,1,12 months and over
LA05/2019/1284/DCA,16-Dec-2019,,16-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Other consents,Local,Other,Rural: Settlement, , ,"Part demolition to rear, construction of new two storey extension to provide accessible entrance, WC, and Kitchen to ground floor. Office to first floor. Addition of dormer to rear. Minor internal alterations",13 Main Street  Hillsborough  BT26 6AE,"324,285","358,773",Pending, ,,,,,,1,12 months and over
LA05/2019/1285/LBC,16-Dec-2019,,16-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Listed Building Consents,Local,Other,Rural: Settlement, , ,"Part demolition to rear, construction of new two storey extension to provide  accessable entrance, WC, and Kitchen to ground floor. Office to first floor. Addition of dormer to rear. Minor internal alterations",13 Main Street  Hillsborough  BT26 6AE,"324,285","358,773",Pending, ,,,,,,1,12 months and over
LA05/2019/1288/F,16-Dec-2019,,20-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage on farm,65 metres North West of 7 Bog road  Lisburn,"323,010","362,283",Approved,Approved,28-Aug-2020,Q2,,,33.8,, 
LA05/2019/1291/F,16-Dec-2019,,20-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Residential,Urban,Urban housing developments, ,"The construction of a new apartment development in 2no three storey blocks, comprising 9no 1 bedroom apartments. Access to all apartments is via a pedestrian entrance on Bridge Street",48-50 Bridge Street  Lisburn  BT28 1XZ,"326,937","364,205",Pending, ,,,,,,1,12 months and over
LA05/2019/1299/RM,16-Dec-2019,,23-Dec-2019,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,SOUTH ANTRIM,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of 1 no domestic dwelling house and detached garage with associated site works,Land adjoining and immediately south east of 85 Tullynewbank Road  Glenavy,"319,140","371,712",Approved,Approved,28-Apr-2020,Q1,,,16.8,, 
LA06/2019/1252/RM,16-Dec-2019,,16-Dec-2019,Strategic Planning Division,N13000012,Department for Infrastructure LPA,STRANGFORD,Reserved Matters,Major,Residential,Urban,Urban housing developments, ,"Residential development comprising 362 housing units, open space including linear walkway and saltmarsh creation, access roads, pumping station and other associated works.",Lands south of the Copelands link roundabout at the Comber Bypass,"347,074","368,857",Pending, ,,,,,,1,12 months and over
LA06/2019/1255/A,16-Dec-2019,,08-Jan-2020,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Consent to Display,Local,Other,Urban, , ,4 No. internally illuminated fascia boards; 10 No. poster panels,6 metres South-West of the Tesco Store Entrance  Tesco Stores Limited  Castlebawn Drive  Co.Down  Newtownards  BT23 4XE,"349,343","373,446",Pending, ,,,,,,1,12 months and over
LA06/2019/1257/F,16-Dec-2019,,08-Jan-2020,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Commercial,Urban, , ,"Kiosk to provide dry cleaning, key cutting, shoe and watch repairs services to hardstanding, serving as car park to supermarket",6 metres South-West of the Tesco Store Entrance  Tesco Stores Limited  Castlebawn Drive  Co.Down  Newtownards  BT23 4XE,"349,337","373,448",Pending, ,,,,,,1,12 months and over
LA08/2019/1649/O,16-Dec-2019,,18-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Site for a dwelling on a farm, garage & associated site works.",Lands adjacent to & north of 56 Moyallan Road & adjacent  north of & west of no. 58 Moyallan Road  Portadown  BT63 5JX,"305,020","350,492",Approved,Approved,04-Sep-2020,Q2,,,35.0,, 
LA08/2019/1652/F,16-Dec-2019,,16-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Change of Use,Rural: Settlement, , ,Conversion of 1 No. existing dwelling to 2 No. self contained dwellings.,2 Railway Street  Poyntzpass  Newry  BT35 6SN,"305,864","339,504",Refused,Refused,19-Jun-2020,Q1,,,25.0,, 
LA08/2019/1658/O,16-Dec-2019,,19-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling in accordance with PPS 21 CTY 2a,21 Ballyards Road  Milford  Armagh  BT60 3JH,"285,745","342,598",Pending, ,,,,,,1,12 months and over
LA09/2019/1635/F,16-Dec-2019,,16-Dec-2019,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Industrial,Rural: Countryside, , ,Proposed replacement of sub-standard former water treatment plant with class B2 storage shed,Approx 25m N.W. of 4 Airfield Road  Toomebridge,"296,607","390,144",Approved,Approved,20-Nov-2020,Q3,,,46.4,, 
LA09/2019/1637/O,16-Dec-2019,,16-Dec-2019,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage on a farm,Land approx. 75m North East of 16 Dunronan Road  Moneymore,"289,527","385,330",Approved,Approved,04-Jan-2021,Q4,,,51.8,, 
LA09/2019/1638/F,16-Dec-2019,,16-Dec-2019,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Proposed infill sites for 2 dwellings and garages (Amended plans and shadow analysis),Adjacent to 7 Coalpit Road  Dungannon,"279,403","365,272",Approved,Approved,02-Mar-2021,Q4,,,60.0,, 
LA10/2019/1437/O,16-Dec-2019,,16-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling,Immediately East of 141 Gardrum Road  Crottan  Belcoo,"211,143","339,469",Approved,Approved,24-Jun-2020,Q1,,,25.6,, 
LA10/2019/1439/F,16-Dec-2019,,16-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,2 Storey rear extension to dwelling,61 Tullyneevin Road  Tullyheevin  Lisnaskea,"237,387","334,629",Approved,Approved,15-Jun-2020,Q1,,,24.2,, 
LA10/2019/1440/F,16-Dec-2019,,16-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,1.5 storey dwelling - amended design to previous approval L/2007/0938/O and L/2007/0165/RM for same,480 Lattone Road  Knocknashangan  Garrison,"196,203","348,836",Approved,Approved,15-Jun-2020,Q1,,,24.2,, 
LA11/2019/1071/F,16-Dec-2019,,20-Dec-2019,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Civic,Urban, , ,1. Proposed extension to existing warehouse building - West Elevation. 2. Proposed single storey extension to existing ink kitchen - North Elevation. 3. Proposed Two storey extension to the existing office building - North Elevation to provide locker room & canteen. 4. Proposed external stand alone plant - Regenerative Thermal Oxidizer (RTO). 5. Additional car parking area and new vehicle access onto the public road,Unit 1  Ballycolman Industrial Estate  Ballycolman Road  Strabane  BT82 0PH,"234,371","396,660",Pending, ,,,,,,1,12 months and over
LA11/2020/0013/F,16-Dec-2019,,07-Jan-2020,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Mixed Use,Rural: Countryside, , ,"Proposed Tree Nursery to include 2 no. polytunnels, potting shed and access road. Site works to include bunded earth banks and structured planting",90m SE of 35 Castlegore Road  Castlederg  BT81 7RU,"225,651","383,427",Approved,Approved,24-Apr-2020,Q1,,,15.0,, 
LA01/2020/0011/O,17-Dec-2019,,06-Jan-2020,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,"Outline Planning application for two new dwellings on the site between 74 & 76 Ballyclough Road, Bushmills under PPS21 of CTY 8.",Site to the north of 74 Ballyclough Road  Bushmills,"293,225","438,909",Approved,Approved,01-Jul-2020,Q2,,,24.4,, 
LA04/2019/2959/F,17-Dec-2019,,17-Dec-2019,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,New single urban dwellings, ,Proposed two storey detached dwelling,15M South of  4 Sandown Park  Belfast  BT5 6JP.,"338,070","373,610",Approved,Approved,20-Nov-2020,Q3,,,46.2,, 
LA04/2019/2961/F,17-Dec-2019,,17-Dec-2019,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Other,Urban, , ,Vertical timber boarded fence on mild frame which extends 1.2m above existing stone boundary wall (total height 2.75m) - retrospective.,Lands to the rear of sites 6 & 7 of  45-49 Hawthornden Road  Belfast.,"338,937","374,237",Approved,Approved,05-Jun-2020,Q1,,,22.8,, 
LA04/2019/2994/F,17-Dec-2019,,08-Jan-2020,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Mixed Use,Urban, , ,Proposed change of use from ground floor health clinic to ground floor restaurant takeaway and ancillary office.,164 Cliftonville Road  Belfast.,"332,616","376,340",Approved,Approved,20-Nov-2020,Q3,,,43.8,, 
LA04/2020/0025/F,17-Dec-2019,,17-Dec-2019,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Change of Use,Urban, , ,Change of use of ground floor from hairdressing salon to cafe (no change to upper floor offices),Ground Floor  46 University Street  Belfast BT7 1HB,"333,754","372,864",Approved,Approved,09-Jun-2020,Q1,,,23.2,, 
LA04/2020/0026/LBC,17-Dec-2019,,17-Dec-2019,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Listed Building Consents,Local,Other,Urban, , ,Provision of extract grille to rear external wall and internal works and finishes to facilitate change of use from hairdressing salon to cafe (Amended Description),46 University Street  Belfast  BT7 1HB,"333,754","372,864",Approved,Approved,09-Jun-2020,Q1,,,23.2,, 
LA06/2019/1260/F,17-Dec-2019,,20-Dec-2019,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Extension to domestic curtilage to provide sand school, with associated infill, fencing and floodlighting",33 Woburn Road  Millisle  BT22 2HY,"359,580","374,175",Approved,Approved,05-Jun-2020,Q1,,,22.2,, 
LA07/2020/0023/F,17-Dec-2019,,23-Dec-2019,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Change of Use,Urban, , ,Change of use to Hot Food Carryout,1 Railway Street  Murlough Upper  Newcastle  BT33 0AL,"337,822","331,618",Approved,Approved,17-Sep-2020,Q2,,,36.2,, 
LA07/2020/0041/F,17-Dec-2019,,17-Dec-2019,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Proposed Residential Development of 5No. New Dwellings,Lands to the rear of 73 Longstone Road  Longstone  Annalong  BT34 4UY accessed from Darragh Court  Longstone  Annalong,"335,151","319,832",Approved,Approved,14-Oct-2020,Q3,,,40.8,, 
LA07/2020/0044/F,17-Dec-2019,,17-Dec-2019,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Commercial,Urban, , ,Side extension to 9 existing offices at ground and first floor levels,'Milltown House'  Milltown Industrial Estate  Warrenpoint  BT34 3FN,"313,235","320,492",Approved,Approved,08-Jun-2020,Q1,,,23.0,, 
LA07/2020/0061/F,17-Dec-2019,,17-Dec-2019,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), , Erect 10 apartments with associated siteworks in part substitution to the extant approval granted under P/2008/0059/F,Lands between 65 and 69 Glassdrumman Road  Annalong and lands extending southwards between 65 and 69 Glassdrumman Road  Annalong,"337,651","319,814",Pending, ,,,,,,1,12 months and over
LA08/2019/1661/F,17-Dec-2019,,17-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,ERECTION OF DWELLING IN SUBSTITUTION FOR OUTLINE APPROVAL REF LA08/2019/0960/O,Adjacent and South East of 27 Damhill Road  Magheralin  Craigavon,"312,115","359,566",Approved,Approved,10-Aug-2020,Q2,,,31.6,, 
LA08/2019/1674/F,17-Dec-2019,,20-Dec-2019,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Residential,Urban,Urban housing developments, ,Erection of 37no. Dwellings and Garages (Revisions to previously approved housing under Ref. N/2010/0623/F) (Amended plans),Land South and West of Nos 9-11 The Hollows Crescent and South of Nos 18-21 Pollock Mews  Lurgan,"308,192","356,791",Approved,Approved,28-Jul-2020,Q2,,,29.2,, 
LA09/2019/1643/F,17-Dec-2019,,17-Dec-2019,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Application to renew approved 250kW wind turbine with base height of 37m and a blade length of 27m (Application Reference I/2014/0243/F),260m East of 20 Ballydawley Road  Moneymore,"287,912","379,785",Approved,Approved,21-Oct-2020,Q3,,,41.8,, 
LA10/2019/1443/F,17-Dec-2019,,17-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed domestic garage,1 Carraigh Bheagh  Carrickmore,"260,876","372,762",Approved,Approved,21-Jul-2020,Q2,,,28.8,, 
LA10/2019/1446/RM,17-Dec-2019,,17-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Reserved Matters,Major,Residential,Urban,Urban housing developments, ,"Proposed residential development with associated site works, landscaping, foul water treatment plant, foul water pumping station and consisting of 26 no. detached, 74 no. semi-detached, and 16 no. terraced houses",Lands at 40 Strathroy Road  Omagh,"244,337","374,435",Pending, ,,,,,,1,12 months and over
LA10/2019/1449/O,17-Dec-2019,,17-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed erection of a single storey dwelling,80m E of 79 Caldrum Road  Caldrum Glebe  Derrygonnelly,"212,056","353,991",Approved,Approved,24-Jun-2020,Q1,,,25.4,, 
LA10/2019/1450/F,17-Dec-2019,,17-Dec-2019,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Single storey farm dwelling,50m W of 96 Largy Road  Ballyreagh Tempo,"230,475","348,303",Approved,Approved,24-Jul-2020,Q2,,,29.4,, 
LA11/2020/0020/F,17-Dec-2019,,09-Jan-2020,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed single storey extension to rear of existing dwelling,28 Cooleen Park  Derry  BT48 8AQ,"246,936","422,562",Approved,Approved,22-Apr-2020,Q1,,,14.2,, 
